ADDRESS_DETAIL_PID,BUILDING_NAME,FLAT_NUMBER,NUMBER_FIRST,NUMBER_FIRST_SUFFIX,NUMBER_LAST,NUMBER_LAST_SUFFIX,STREET_NAME,STREET_TYPE_CODE,STREET_SUFFIX_TYPE,LOCALITY_NAME,STATE_ABBREVIATION,POSTCODE,Address
GANSW710936322,,23G,372,,,,PENNANT HILLS,ROAD,,CARLINGFORD,NSW,2118,23G/372 PENNANT HILLS ROAD CARLINGFORD NSW 2118
GANSW704329095,,,372,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,372 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW710890048,,7G,372,,,,PENNANT HILLS,ROAD,,CARLINGFORD,NSW,2118,7G/372 PENNANT HILLS ROAD CARLINGFORD NSW 2118
GANSW710944980,,3U,372,,,,PENNANT HILLS,ROAD,,CARLINGFORD,NSW,2118,3U/372 PENNANT HILLS ROAD CARLINGFORD NSW 2118
GANSW710890055,,11G,372,,,,PENNANT HILLS,ROAD,,CARLINGFORD,NSW,2118,11G/372 PENNANT HILLS ROAD CARLINGFORD NSW 2118
GANSW710936324,,25G,372,,,,PENNANT HILLS,ROAD,,CARLINGFORD,NSW,2118,25G/372 PENNANT HILLS ROAD CARLINGFORD NSW 2118
GANSW717796339,,,373,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,373 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704339912,,,374,A,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,374A NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW717560913,,,374,,,,PENNANT HILLS,ROAD,,CARLINGFORD,NSW,2118,374 PENNANT HILLS ROAD CARLINGFORD NSW 2118
GANSW704339913,,,374,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,374 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW710902497,,,376,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,376 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704339915,,,376,B,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,376B NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704339914,,,376,A,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,376A NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW710902516,,9,377,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,9/377 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704339917,,,377,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,377 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW710902514,,7,377,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,7/377 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW718201677,,,377,C,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,377C NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW710896919,,4,377,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,4/377 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW710896917,,2,377,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,2/377 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW710896920,,6,377,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,6/377 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704339916,,,377,B,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,377B NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW710896918,,3,377,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,3/377 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW710902522,,5,377,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,5/377 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW710902515,,8,377,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,8/377 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW710896916,,1,377,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,1/377 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW710902517,,10,377,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,10/377 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704339919,,,378,B,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,378B NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW718201678,,,378,A,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,378A NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW710902542,,1,378,B,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,1/378B NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW710902543,,2,378,B,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,2/378B NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704339921,,,379,B,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,379B NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704339920,,,379,A,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,379A NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704339922,,,379,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,379 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW710902496,,,380,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,380 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704339925,,,381,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,381 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704339924,,,381,B,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,381B NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704339923,,,381,A,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,381A NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704329790,,,383,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,383 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704329788,,,383,B,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,383B NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704339926,,,383,A,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,383A NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704329789,,,383,C,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,383C NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704332384,,,385,A,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,385A NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW717961178,,1,385,C,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,1/385C NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704329108,,,385,D,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,385D NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704329107,,,385,C,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,385C NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW710902530,,1,385,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,1/385 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW710902531,,2,385,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,2/385 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW717961179,,2,385,C,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,2/385C NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704339932,,,385,B,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,385B NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704329109,,,385,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,385 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704329111,,,387,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,387 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704329110,,,387,A,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,387A NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704329112,,,389,A,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,389A NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704329113,,,389,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,389 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704329114,,,391,A,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,391A NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704329115,,,391,B,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,391B NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704329116,,,391,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,391 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704329117,,,393,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,393 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW710902518,,,395,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,395 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW718267178,,,395,Z,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,395Z NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704329118,,,397,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,397 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW710897503,,,399,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,399 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704329119,,,400,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,400 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704329120,,,402,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,402 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704329121,,,403,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,403 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704329122,,,404,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,404 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704332401,,1,405,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,1/405 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704332402,,2,405,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,2/405 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW707464496,,,405,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,405 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704332404,,,406,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,406 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704315128,,,407,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,407 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW717712414,,2,407,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,2/407 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW717712413,,1,407,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,1/407 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW718725783,CEDAR PLACE,,407,,,,HAREBELL,CLOSE,,CARLINGFORD,NSW,2118,407 HAREBELL CLOSE CARLINGFORD NSW 2118 (CEDAR PLACE)
GANSW704315129,,,408,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,408 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW718725784,CEDAR PLACE,,408,,,,HAREBELL,CLOSE,,CARLINGFORD,NSW,2118,408 HAREBELL CLOSE CARLINGFORD NSW 2118 (CEDAR PLACE)
GANSW704315131,,2,409,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,2/409 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW707486077,,,409,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,409 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704315130,,1,409,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,1/409 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704315135,,6,409,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,6/409 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704315134,,5,409,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,5/409 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704315132,,3,409,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,3/409 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704315133,,4,409,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,4/409 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW718725785,CEDAR PLACE,,409,,,,HAREBELL,CLOSE,,CARLINGFORD,NSW,2118,409 HAREBELL CLOSE CARLINGFORD NSW 2118 (CEDAR PLACE)
GANSW704315136,,,410,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,410 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW718725786,CEDAR PLACE,,410,,,,HAREBELL,CLOSE,,CARLINGFORD,NSW,2118,410 HAREBELL CLOSE CARLINGFORD NSW 2118 (CEDAR PLACE)
GANSW704315139,,,411,C,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,411C NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704315138,,,411,B,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,411B NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704315140,,,411,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,411 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704315137,,,411,A,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,411A NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW718725787,CEDAR PLACE,,411,,,,HAREBELL,CLOSE,,CARLINGFORD,NSW,2118,411 HAREBELL CLOSE CARLINGFORD NSW 2118 (CEDAR PLACE)
GANSW704315141,,,412,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,412 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW718725788,CEDAR PLACE,,412,,,,HAREBELL,CLOSE,,CARLINGFORD,NSW,2118,412 HAREBELL CLOSE CARLINGFORD NSW 2118 (CEDAR PLACE)
GANSW704315142,,,413,,415,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,413-415 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW710897513,,,413,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,413 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW718725789,CEDAR PLACE,,413,,,,HAREBELL,CLOSE,,CARLINGFORD,NSW,2118,413 HAREBELL CLOSE CARLINGFORD NSW 2118 (CEDAR PLACE)
GANSW704315143,,,414,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,414 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW718725790,CEDAR PLACE,,414,,,,HAREBELL,CLOSE,,CARLINGFORD,NSW,2118,414 HAREBELL CLOSE CARLINGFORD NSW 2118 (CEDAR PLACE)
GANSW708798881,,,415,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,415 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW718725791,CEDAR PLACE,,415,,,,HAREBELL,CLOSE,,CARLINGFORD,NSW,2118,415 HAREBELL CLOSE CARLINGFORD NSW 2118 (CEDAR PLACE)
GANSW704337478,,,416,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,416 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW718725792,CEDAR PLACE,,416,,,,HAREBELL,CLOSE,,CARLINGFORD,NSW,2118,416 HAREBELL CLOSE CARLINGFORD NSW 2118 (CEDAR PLACE)
GANSW708798882,,,417,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,417 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW718725793,CEDAR PLACE,,417,,,,HAREBELL,CLOSE,,CARLINGFORD,NSW,2118,417 HAREBELL CLOSE CARLINGFORD NSW 2118 (CEDAR PLACE)
GANSW704337479,,,418,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,418 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW718725794,CEDAR PLACE,,418,,,,HAREBELL,CLOSE,,CARLINGFORD,NSW,2118,418 HAREBELL CLOSE CARLINGFORD NSW 2118 (CEDAR PLACE)
GANSW718725795,CEDAR PLACE,,419,,,,HAREBELL,CLOSE,,CARLINGFORD,NSW,2118,419 HAREBELL CLOSE CARLINGFORD NSW 2118 (CEDAR PLACE)
GANSW704337480,,,420,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,420 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW718725796,CEDAR PLACE,,420,,,,HAREBELL,CLOSE,,CARLINGFORD,NSW,2118,420 HAREBELL CLOSE CARLINGFORD NSW 2118 (CEDAR PLACE)
GANSW704315147,,,422,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,422 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704315148,,,424,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,424 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704315149,,,426,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,426 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704315150,,,428,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,428 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW710902501,,2,428,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,2/428 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW710902500,,1,428,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,1/428 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704315151,,,430,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,430 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704315152,,,432,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,432 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704315153,,,434,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,434 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704315154,,,436,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,436 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704315155,,,438,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,438 NORTH ROCKS ROAD CARLINGFORD NSW 2118
GANSW704315156,,,440,,,,NORTH ROCKS,ROAD,,CARLINGFORD,NSW,2118,440 NORTH ROCKS ROAD CARLINGFORD NSW 2118
