"ADDRESS_DETAIL_PID","STREET_LOCALITY_PID","LOCALITY_PID","BUILDING_NAME","LOT_NUMBER_PREFIX","LOT_NUMBER","LOT_NUMBER_SUFFIX","FLAT_TYPE","FLAT_NUMBER_PREFIX","FLAT_NUMBER","FLAT_NUMBER_SUFFIX","LEVEL_TYPE","LEVEL_NUMBER_PREFIX","LEVEL_NUMBER","LEVEL_NUMBER_SUFFIX","NUMBER_FIRST_PREFIX","NUMBER_FIRST","NUMBER_FIRST_SUFFIX","NUMBER_LAST_PREFIX","NUMBER_LAST","NUMBER_LAST_SUFFIX","STREET_NAME","STREET_CLASS_CODE","STREET_CLASS_TYPE","STREET_TYPE_CODE","STREET_SUFFIX_CODE","STREET_SUFFIX_TYPE","LOCALITY_NAME","STATE_ABBREVIATION","POSTCODE","CONFIDENCE","ALIAS_PRINCIPAL","PRIMARY_SECONDARY","LEGAL_PARCEL_ID","DATE_CREATED"
"GANSW704339898","NSW2882471","NSW832","","","26","","UNIT","",26.0,"","","",0.0,"","",346.0,"","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","S","26//SP36890","2010-04-16"
"GANSW717677266","NSW2882471","NSW832","","","","","UNIT","",29.0,"","","",0.0,"","",362.0,"","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","S","29//SP38454","2010-04-16"
"GANSW704335727","NSW2831177","NSW832","","","9","","","",0.0,"","","",0.0,"","",17.0,"","",0.0,"","DONALD","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",0.0,"P","P","9//DP35555","2008-01-05"
"GANSW710910468","NSW2940455","NSW832","","","","","UNIT","",2.0,"","","",0.0,"","",8.0,"","",0.0,"","FREEMAN","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",0.0,"A","S","","2007-10-23"
"GANSW717621443","NSW3324520","NSW832","","","","","","",0.0,"","","",0.0,"","",42.0,"A","",0.0,"","SUPPLY","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",0.0,"P","","1768//DP244156","2008-10-01"
"GANSW704331491","NSW2814812","NSW832","","","66","","","",0.0,"","","",0.0,"","",17.0,"","",0.0,"","BARDIA","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","66//DP27839","2008-04-18"
"GANSW704331280","NSW2898499","NSW832","","","3","","","",0.0,"","","",0.0,"","",4.0,"","",0.0,"","MURRAY FARM","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","3//DP522474","2008-04-18"
"GANSW717468214","NSW2882471","NSW832","","","","","UNIT","",10.0,"","","",0.0,"","",237.0,"","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",0.0,"A","S","","2008-01-09"
"GANSW718003435","NSW2882471","NSW832","","","","","","",0.0,"","","",0.0,"","",274.0,"A","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","","H//DP11018","2010-07-14"
"GANSW718074055","NSW2882471","NSW832","","","","","","",0.0,"","","",0.0,"","",639.0,"","",641.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",0.0,"P","","2//DP135595","2011-01-30"
"GANSW704331559","NSW2834226","NSW832","","","6","","","",0.0,"","","",0.0,"","",71.0,"","",0.0,"","DRYDEN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","6//DP222271","2008-04-17"
"GANSW710936319","NSW2882471","NSW832","","","","","UNIT","",20.0,"G","","",0.0,"","",372.0,"","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","S","111//DP707400","2008-01-05"
"GANSW707918092","NSW2980019","NSW832","HAYFIELD COURT HOSTEL","","","","UNIT","",31.0,"","","",0.0,"","",3.0,"","",0.0,"","HOMELANDS","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",0.0,"P","S","1//DP1033201","2007-10-30"
"GANSW717363262","NSW2977820","NSW832","","","","","","",0.0,"","","",0.0,"","",8.0,"","",0.0,"","TINTERN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","B//DP360479","2008-10-04"
"GANSW716322085","NSW2857079","NSW832","","","2","","","",0.0,"","","",0.0,"","",62.0,"","",0.0,"","HONITON","C","CONFIRMED","AVENUE","W","WEST","CARLINGFORD","NSW","2118",1.0,"P","P","CP//SP62267","2011-04-08"
"GANSW717355352","NSW2968351","NSW832","","","","","","",0.0,"","","",0.0,"","",1.0,"","",0.0,"","CURTIS","C","CONFIRMED","COURT","","","CARLINGFORD","NSW","2118",2.0,"P","","10//DP26743","2008-10-04"
"GANSW704320042","NSW2877933","NSW832","","","3","","UNIT","",3.0,"","","",0.0,"","",7.0,"","",0.0,"","LLOYDS","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",1.0,"P","S","3//SP33948","2008-01-05"
"GANSW704335103","NSW2838311","NSW832","","","29","","UNIT","",29.0,"","","",0.0,"","",3.0,"","",0.0,"","COLEMAN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",0.0,"P","S","29//SP3248","2008-01-05"
"GANSW710936299","NSW2882471","NSW832","","","","","UNIT","",36.0,"","","",0.0,"","",346.0,"","",362.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",0.0,"A","S","","2008-01-05"
"GANSW717622034","NSW2977820","NSW832","","","","","","",0.0,"","","",0.0,"","",15.0,"","",0.0,"","TINTERN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","303//DP527006","2011-04-15"
"GANSW704326065","NSW2882471","NSW832","","","1","","","",0.0,"","","",0.0,"","",226.0,"","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","1//DP520002","2008-10-01"
"GANSW717363263","NSW2977820","NSW832","","","","","","",0.0,"","","",0.0,"","",9.0,"","",0.0,"","TINTERN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","1//DP865678","2008-10-04"
"GANSW710887504","NSW2980019","NSW832","HAYFIELD VILLAGE","","","","UNIT","",136.0,"","","",0.0,"","",3.0,"","",0.0,"","HOMELANDS","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","S","1//DP1033201","2011-10-24"
"GANSW718269193","NSW2887283","NSW832","","","","","","",0.0,"","","",0.0,"","",46.0,"X","",0.0,"","ROBIN","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",0.0,"P","","36//DP29440","2012-01-19"
"GANSW716626289","NSW2814862","NSW832","","","4","","","",0.0,"","","",0.0,"","",6.0,"A","",0.0,"","BARELLAN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","4//DP1092521","2008-04-20"
"GANSW710944902","NSW2878930","NSW832","","","","","","",0.0,"","","",0.0,"","",14.0,"","",0.0,"","KEELER","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",0.0,"P","","2//DP846608","2008-01-05"
"GANSW710919237","NSW2869022","NSW832","","","","","UNIT","",8.0,"","","",0.0,"","",342.0,"","",0.0,"","MARSDEN","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","S","8//SP38784","2008-01-05"
"GANSW704335098","NSW2838311","NSW832","","","24","","UNIT","",24.0,"","","",0.0,"","",3.0,"","",0.0,"","COLEMAN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",0.0,"P","S","24//SP3248","2008-01-05"
"GANSW704335082","NSW2882471","NSW832","","","16","","UNIT","",16.0,"","","",0.0,"","",364.0,"","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","S","16//SP10370","2008-01-05"
"GANSW704347882","NSW2882471","NSW832","","","20","","UNIT","",20.0,"","","",0.0,"","",364.0,"","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","S","20//SP10370","2008-01-05"
"GANSW704342846","NSW2838311","NSW832","","","1","","UNIT","",1.0,"","","",0.0,"","",2.0,"","",0.0,"","COLEMAN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","S","1//SP32785","2008-01-05"
"GANSW707450227","NSW2896916","NSW832","","","41","","","",0.0,"","","",0.0,"","",3.0,"","",0.0,"","MULYAN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","41//DP838902","2006-10-29"
"GANSW716773467","NSW2810619","NSW832","","","","","","",0.0,"","","",0.0,"","",1.0,"","",0.0,"","BLENHEIM","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",0.0,"A","","101//DP1002400","2005-10-27"
"GANSW717961179","NSW2885314","NSW832","","","","","UNIT","",2.0,"","","",0.0,"","",385.0,"C","",0.0,"","NORTH ROCKS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","S","2//DP844817","2012-01-24"
"GANSW716963457","NSW2891723","NSW832","","","","","UNIT","",18.0,"","","",0.0,"","",1.0,"","",5.0,"","POST OFFICE","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",0.0,"P","S","1//DP135802","2006-05-01"
"GANSW718228506","NSW2869022","NSW832","","","","","","",0.0,"","","",0.0,"","",274.0,"A","",0.0,"","MARSDEN","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",0.0,"P","","2//DP560088","2011-10-23"
"GANSW704314337","NSW2879173","NSW832","","","83","","","",0.0,"","","",0.0,"","",48.0,"","",0.0,"","LOCHINVAR","C","CONFIRMED","PARADE","","","CARLINGFORD","NSW","2118",2.0,"P","","83//DP240304","2008-04-17"
"GANSW717363241","NSW2977820","NSW832","","","","","UNIT","",1.0,"","","",0.0,"","",9.0,"B","",0.0,"","TINTERN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","S","1//SP69422","2009-07-11"
"GANSW716873385","NSW2831177","NSW832","","","","","UNIT","",1.0,"","","",0.0,"","",10.0,"","",12.0,"","DONALD","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","S","7//SP75045","2009-07-11"
"GANSW704315134","NSW2885314","NSW832","","","5","","UNIT","",5.0,"","","",0.0,"","",409.0,"","",0.0,"","NORTH ROCKS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","S","5//SP33898","2008-01-05"
"GANSW717602916","NSW2882471","NSW832","","","","","UNIT","",6.0,"","","",0.0,"","",318.0,"","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",0.0,"P","S","2//DP553924","2008-07-15"
"GANSW717677306","NSW2882471","NSW832","","","","","UNIT","",60.0,"","","",0.0,"","",346.0,"","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",0.0,"P","S","","2009-01-08"
"GANSW717357300","NSW2857078","NSW832","","","","","UNIT","",9.0,"","","",0.0,"","",26.0,"","",0.0,"","HONITON","C","CONFIRMED","AVENUE","E","EAST","CARLINGFORD","NSW","2118",1.0,"P","S","","2008-01-05"
"GANSW713085373","NSW2820315","NSW832","","","","","","",0.0,"","","",0.0,"","",33.0,"","",0.0,"","CARMEN","C","CONFIRMED","DRIVE","","","CARLINGFORD","NSW","2118",1.0,"A","","12//DP873480","2008-01-05"
"GANSW710936325","NSW2882471","NSW832","","","","","UNIT","",1.0,"K","","",0.0,"","",372.0,"","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","S","111//DP707400","2008-01-05"
"GANSW704330617","NSW2882471","NSW832","","","19","","","",0.0,"","","",0.0,"","",222.0,"","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","19//DP223310","2008-10-01"
"GANSW713099031","NSW2918860","NSW832","","","","","UNIT","",9.0,"","","",0.0,"","",5.0,"","",0.0,"","TIPTREES","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","S","L//DP36846","2013-07-15"
"GANSW718140684","NSW2882471","NSW832","","","","","","",0.0,"","","",0.0,"","",237.0,"","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",0.0,"A","","","2011-04-21"
"GANSW717957594","NSW2877933","NSW832","","","","","UNIT","",12.0,"","","",0.0,"","",1.0,"","",3.0,"","LLOYDS","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",0.0,"P","S","12//SP53509","2010-04-16"
"GANSW710944989","NSW2882471","NSW832","","","","","UNIT","",7.0,"","","",0.0,"","",181.0,"","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","S","8//DP285473","2010-04-16"
"GANSW704338399","NSW2940020","NSW832","","","60","","","",0.0,"","","",0.0,"","",27.0,"","",0.0,"","PINETREE","C","CONFIRMED","DRIVE","","","CARLINGFORD","NSW","2118",2.0,"P","","60//DP236357","2008-04-18"
"GANSW704337285","NSW2882471","NSW832","","","8","","UNIT","",8.0,"","","",0.0,"","",344.0,"","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","S","8//SP15547","2009-04-15"
"GANSW715407295","NSW2918860","NSW832","","","","","UNIT","",12.0,"","","",0.0,"","",1.0,"","",3.0,"","TIPTREES","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",0.0,"A","S","","2008-01-05"
"GANSW715407303","NSW2918860","NSW832","","","","","UNIT","",21.0,"","","",0.0,"","",1.0,"","",3.0,"","TIPTREES","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",0.0,"A","S","","2008-01-05"
"GANSW704335742","NSW2882471","NSW832","","","1","","","",0.0,"","","",0.0,"","",687.0,"","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","1//DP865243","2008-04-18"
"GANSW704320063","NSW2877933","NSW832","","","2","","UNIT","",2.0,"","","",0.0,"","",9.0,"","",15.0,"","LLOYDS","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","S","2//SP58995","2009-04-15"
"GANSW704322662","NSW2877933","NSW832","","","25","","UNIT","",25.0,"","","",0.0,"","",9.0,"","",15.0,"","LLOYDS","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","S","25//SP58995","2009-04-15"
"GANSW704332698","NSW2869022","NSW832","","","4","","UNIT","",4.0,"","","",0.0,"","",360.0,"","",0.0,"","MARSDEN","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","S","4//SP56197","2009-04-15"
"GANSW704333475","NSW2921708","NSW832","","","6","","UNIT","",6.0,"","","",0.0,"","",12.0,"","",0.0,"","TORQUIL","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","S","6//SP46897","2009-04-15"
"GANSW704319213","NSW2838311","NSW832","","","10","","UNIT","",10.0,"","","",0.0,"","",6.0,"","",0.0,"","COLEMAN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","S","10//SP34732","2009-04-15"
"GANSW704342875","NSW2851539","NSW832","","","35","","","",0.0,"","","",0.0,"","",38.0,"","",0.0,"","FARNELL","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","35//DP219133","2008-04-19"
"GANSW704331267","NSW2898499","NSW832","","","9","","","",0.0,"","","",0.0,"","",3.0,"","",0.0,"","MURRAY FARM","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","9//DP237216","2008-04-18"
"GANSW706455611","NSW2870259","NSW832","","","348B","","","",0.0,"","","",0.0,"","",87.0,"","",0.0,"","MARSHALL","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","348B//DP36823","2008-04-25"
"GANSW704337189","NSW2838311","NSW832","","","4","","","",0.0,"","","",0.0,"","",12.0,"","",0.0,"","COLEMAN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","4//DP601321","2008-04-18"
"GANSW704327413","NSW2812811","NSW832","","","58","","","",0.0,"","","",0.0,"","",4.0,"","",0.0,"","AARON","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","","58//DP224169","2008-04-18"
"GANSW716766474","NSW2921205","NSW832","","","","","UNIT","",3.0,"","","",0.0,"","",1.0,"","",7.0,"","YOUNG","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","S","3//SP75327","2006-01-24"
"GANSW716766472","NSW2921205","NSW832","","","","","UNIT","",38.0,"","","",0.0,"","",1.0,"","",7.0,"","YOUNG","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","S","38//SP75327","2006-01-24"
"GANSW704313455","NSW2810374","NSW832","","","10","","UNIT","",10.0,"","","",0.0,"","",63.0,"","",65.0,"","BAKER","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","S","10//SP42021","2009-04-15"
"GANSW704313459","NSW2810374","NSW832","","","5","","UNIT","",5.0,"","","",0.0,"","",63.0,"","",65.0,"","BAKER","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","S","5//SP42021","2009-04-15"
"GANSW704315113","NSW2881615","NSW832","","","2","","UNIT","",2.0,"","","",0.0,"","",12.0,"","",0.0,"","SHIRLEY","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","S","2//SP56787","2009-04-15"
"GANSW706424058","NSW2870259","NSW832","","","782","","","",0.0,"","","",0.0,"","",107.0,"","",0.0,"","MARSHALL","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","782//DP36743","2008-04-25"
"GANSW704332990","NSW2810374","NSW832","","","1","","UNIT","",1.0,"","","",0.0,"","",99.0,"","",0.0,"","BAKER","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","S","1//SP66046","2008-12-29"
"GANSW704337190","NSW2838311","NSW832","","","1","","UNIT","",1.0,"","","",0.0,"","",14.0,"","",0.0,"","COLEMAN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","S","1//SP67422","2009-07-11"
"GANSW704313518","NSW2829090","NSW832","","","12","","","",0.0,"","","",0.0,"","",10.0,"","",0.0,"","BUCKLAND","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","12//DP251044","2008-04-20"
"GANSW710906590","NSW2882471","NSW832","","","","","SHOP","",122.0,"","","",0.0,"","",801.0,"","",809.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",0.0,"P","S","100//DP1020194","2008-07-08"
"GANSW704333837","NSW2869674","NSW832","","","46","","","",0.0,"","","",0.0,"","",93.0,"","",0.0,"","JENKINS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","46//DP258829","2008-04-19"
"GANSW717363235","NSW2977820","NSW832","","","","","UNIT","",14.0,"","","",0.0,"","",14.0,"","",16.0,"","TINTERN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","S","14//SP61324","2009-04-15"
"GANSW706568501","NSW2821392","NSW832","","","737A","","","",0.0,"","","",0.0,"","",59.0,"","",0.0,"","BRAND","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","737A//DP36830","2008-04-25"
"GANSW704329047","NSW2878930","NSW832","","","2","","","",0.0,"","","",0.0,"","",58.0,"","",0.0,"","KEELER","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",1.0,"P","P","1//DP1202926","2016-04-23"
"GANSW704329093","NSW2885314","NSW832","","","3","","","",0.0,"","","",0.0,"","",372.0,"A","",0.0,"","NORTH ROCKS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","3//DP215809","2008-04-18"
"GANSW704332721","NSW2900505","NSW832","","","44","","","",0.0,"","","",0.0,"","",8.0,"","",0.0,"","PAGE","C","CONFIRMED","COURT","","","CARLINGFORD","NSW","2118",2.0,"P","","44//DP239229","2008-04-18"
"GANSW715405681","NSW2909773","NSW832","","","","","UNIT","",39.0,"","","",0.0,"","",13.0,"","",17.0,"","THALLON","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","S","39//SP71875","2008-01-05"
"GANSW707907758","NSW2846465","NSW832","PARKVIEW","","","","UNIT","",308.0,"","","",0.0,"","",1.0,"","",0.0,"","DALMAR","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",1.0,"P","S","1//DP773602","2014-10-16"
"GANSW710902263","NSW2882471","NSW832","","","","","KIOSK","",108.0,"K","","",0.0,"","",801.0,"","",809.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","S","100//DP1020194","2008-07-08"
"GANSW710945022","NSW2882471","NSW832","","","","","UNIT","",14.0,"","","",0.0,"","",230.0,"","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",0.0,"A","S","","2008-10-01"
"GANSW710903756","NSW2882471","NSW832","","","","","","",0.0,"","","",0.0,"","",643.0,"","",0.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",0.0,"A","","1//DP135595","2008-07-08"
"GANSW704334651","NSW2865273","NSW832","","","5","","","",0.0,"","","",0.0,"","",5.0,"","",0.0,"","LACHLAN","C","CONFIRMED","GROVE","","","CARLINGFORD","NSW","2118",2.0,"P","","5//DP31752","2008-04-19"
"GANSW715905297","NSW2857079","NSW832","","","6","","UNIT","",6.0,"","","",0.0,"","",41.0,"","",43.0,"","HONITON","C","CONFIRMED","AVENUE","W","WEST","CARLINGFORD","NSW","2118",2.0,"P","S","6//SP69065","2012-01-19"
"GANSW710906725","NSW2940455","NSW832","","","","","UNIT","",9.0,"","","",0.0,"","",8.0,"","",0.0,"","FREEMAN","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",0.0,"A","S","","2007-10-23"
"GANSW710906760","NSW2940455","NSW832","","","","","UNIT","",31.0,"","","",0.0,"","",8.0,"","",0.0,"","FREEMAN","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",0.0,"A","S","","2007-10-23"
"GANSW717602842","NSW2882471","NSW832","","","","","UNIT","",12.0,"","","",0.0,"","",264.0,"","",268.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","S","1//DP1033201","2011-07-29"
"GANSW717602869","NSW2882471","NSW832","","","","","UNIT","",2.0,"","","",0.0,"","",264.0,"","",268.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","S","1//DP1033201","2011-07-29"
"GANSW717602891","NSW2882471","NSW832","","","","","UNIT","",47.0,"","","",0.0,"","",264.0,"","",268.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","S","1//DP1033201","2011-07-29"
"GANSW707912510","NSW2980019","NSW832","HAYFIELD COURT HOSTEL","","","","UNIT","",49.0,"","","",0.0,"","",3.0,"","",0.0,"","HOMELANDS","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",0.0,"P","S","1//DP1033201","2007-10-30"
"GANSW704335169","NSW2838311","NSW832","","","7","","UNIT","",7.0,"","","",0.0,"","",5.0,"","",0.0,"","COLEMAN","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","S","7//SP3290","2011-10-21"
"GANSW704326021","NSW2930311","NSW832","","","G","","","",0.0,"","","",0.0,"","",13.0,"","",0.0,"","MOSELEY","C","CONFIRMED","STREET","","","CARLINGFORD","NSW","2118",2.0,"P","","G//DP25574","2008-04-20"
"GANSW704337096","NSW2822404","NSW832","","","38","","","",0.0,"","","",0.0,"","",4.0,"","",0.0,"","ANNE MARIE","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","","38//DP220601","2008-04-20"
"GANSW704330044","NSW2869022","NSW832","","","2","","","",0.0,"","","",0.0,"","",350.0,"B","",0.0,"","MARSDEN","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","2//DP128542","2004-11-16"
"GANSW704319174","NSW2827392","NSW832","","","427","","","",0.0,"","","",0.0,"","",7.0,"","",0.0,"","BEVAN","C","CONFIRMED","PLACE","","","CARLINGFORD","NSW","2118",2.0,"P","","427//DP262667","2008-04-20"
"GANSW710906860","NSW2882471","NSW832","","","","","UNIT","",105.0,"","","",0.0,"","",801.0,"","",809.0,"","PENNANT HILLS","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",1.0,"P","S","100//DP1020194","2008-07-08"
"GANSW704333396","NSW2888755","NSW832","","","13","","","",0.0,"","","",0.0,"","",11.0,"","",0.0,"","PLEASANT","C","CONFIRMED","COURT","","","CARLINGFORD","NSW","2118",1.0,"P","","","2008-04-17"
"GANSW704335636","NSW2815657","NSW832","","","10","","","",0.0,"","","",0.0,"","",19.0,"","",0.0,"","CAMELOT","C","CONFIRMED","COURT","","","CARLINGFORD","NSW","2118",2.0,"P","","10//DP237177","2008-04-18"
"GANSW704350559","NSW2906495","NSW832","","","28","","","",0.0,"","","",0.0,"","",8.0,"","",0.0,"","TANDERRA","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","28//DP216984","2008-04-18"
"GANSW704330889","NSW2922411","NSW832","","","10","","","",0.0,"","","",0.0,"","",12.0,"","",0.0,"","WATTON","C","CONFIRMED","ROAD","","","CARLINGFORD","NSW","2118",2.0,"P","","10//DP238510","2008-04-18"
"GANSW704329810","NSW2930555","NSW832","","","72","","","",0.0,"","","",0.0,"","",5.0,"","",0.0,"","YALDING","C","CONFIRMED","AVENUE","","","CARLINGFORD","NSW","2118",2.0,"P","","72//DP236660","2008-04-18"
